"感知神经元","perception_neuron"
"装备（FK 手臂、IK 腿部）","Rigify (FK Arms, IK Legs)"
"装备化","rigify"
"Rokoko (FK 手臂，IK 腿)","Rokoko (FK Arms, IK Legs)"
"rokoko_legs_ik","rokoko_legs_ik"
"Rokoko v2（FK 手臂，IK 腿部）","Rokoko v2 (FK Arms, IK Legs)"
"rokoko_legs_ik_2","rokoko_legs_ik_2"
"Unity Fbx","Unity Fbx"
"unity_export","unity_export"
"虚幻人体模型（FK 手臂、IK 腿部）","Unreal Mannequin (FK Arms, IK Legs)"
"unreal_mannequin_remap","unreal_mannequin_remap"
"Xsens（FK 手臂、IK 腿部）","Xsens (FK Arms, IK Legs)"
"传感器","xsens"
"__________","__________"
"风俗_","CUSTOM_"
"导出为自定义预设","Export as custom preset"
"另存为新预设","Save as New Preset"
"导出预设","Export Preset"
"预设目录尚未设置或不","The preset directory is not set yet or doesn"
"        预设文件存储在哪里？","        where to store preset files?"
"自定义预设路径","Custom Presets Path"
"清除交互调整","Clear interactive tweaks"
"重新定位_清除_调整","retarget_clear_tweaks"
"在骨骼列表中选择视口中的活动骨骼","Select in the bones list the active bone in the viewport"
"synchro_select","synchro_select"
"清除骨架对象的动画数据并初始化其变换。保留骨骼动画","Clear animation datas from the armature object and initialized its transforms. Preserve bones animation"
"freeze_armature","freeze_armature"
"如果源骨架和目标骨架具有不同的静止姿势，请单击此按钮更改源骨架的静止姿势，使其看起来像目标骨架。\n这对于准确的重新定位是必需的。\n单击“应用”以完成","If the source and target armatures have different rest poses, click this button to change the source armature rest pose, so that it looks like the target armature.\nNecessary for accurate retargetting.\nClick Apply to complete"
"重新定义休息姿势","Redefine Rest Pose"
"保存","Preserve"
"如果启用，则源骨架的实际静止姿势将保留。它仅拍摄新姿势的快照，并在重新定位时使用它来抵消骨骼变换。\n如果禁用，则实际静止姿势将被修改，并且其动画将根据新的静止姿势重新烘焙","If enabled, the actual rest pose of the source armature is preserved. It only takes a snapshot of the new pose, and use it to offset the bones transforms when retargetting.\nIf disabled, the actual rest pose is modified, and its animation is re-baked based on the new rest pose"
"使用休息姿势","Use Rest Pose"
"设置休息姿势","Set the rest pose"
"源电枢是 Auto-Rig Pro 电枢","The source armature is an Auto-Rig Pro armature"
"最好使用按钮改变休息姿势","It is best to change the rest pose with the button "
"在 ARP 主菜单中。","in the ARP main menu."
"使用当前姿势作为休息姿势。","Use the current pose as rest pose."
"使用该骨架的实际静止姿势","Use the actual rest pose of this armature"
"使用之前保存的休息姿势（如果有）作为休息姿势","Use the previously saved rest pose (if any) as rest pose"
"在单击“应用”按钮之前，姿势将保持可编辑状态。要恢复，请单击“取消”","The pose will remain editable until the Apply button is clicked. To revert, click Cancel"
"切换动作重新映射","toggle_action_remap"
"启用所有重新定位操作","Enable all actions for retargetting"
"禁用所有重新定位操作","Disable all actions for retargetting"
"选择多个源动画进行重定向","Select multiple source animations for retargetting"
"启用多个动画重定向","Enable Multiple Animations Retargetting"
"自动缩放源骨架以适应目标骨架高度\n如果静止位置不正确，则可能无法工作，高度在此基础上计算。否则，请手动缩放。","Automatic scale of the source armature to fit the target armature height\nMay not work if the rest position is incorrect, the height is calculated on this basis. Scale manually otherwise."
"自动缩放","auto_scale"
"添加偏移","Add an offset"
"应用偏移量","apply_offset"
"偏移值","offset_value"
"取消休息姿势版","Cancel the rest pose edition"
"取消重新定义","cancel_redefine"
"从目标骨架中的相应骨骼复制选定的骨骼旋转（首先必须正确分配骨骼列表）","Copy the selected bones rotation from the corresponding bones in the target armature (the bones list must be assigned properly first)"
"复制骨骼","copy_bone_rest"
"完成休息姿势版本（长动画可能需要一段时间才能完成）","Complete the rest pose edition (long animations may take a while to complete)"
"复制原始坐标","copy_raw_coordinates"
"完成休息姿势版","Complete the rest pose edition"
"保存姿势休息","save_pose_rest"
"拾取选定的物体/骨骼","Pick the selected object/bone"
"pick_object","pick_object"
"将骨骼映射导出到文件","Export the bones mapping to file"
"导出映射","Export Mapping"
"从预设列表导入骨骼映射","Import bones mapping from the presets list"
"从路径导入映射","Import Mapping from Path"
"清除当前骨骼列表","Clear Current Bones List"
"从文件导入骨骼映射","Import bones mapping from file"
"导入映射","Import Mapping"
"导入预设设置：","Import Preset Settings:"
"源电枢旋转未冻结：X、Y 或 Z 值不为 0 或 1","Source armature rotation is not frozen: X, Y or Z values are different from 0 or 1"
"目标骨架变换未冻结：旋转或缩放不为 0 或 1","Target armature transforms are not frozen: rotation or scale are different from 0 or 1"
"源电枢原点似乎不正确，冻结它吗？","Source armature origin seems incorrect, freeze it?"
"（如果不确定，请先尝试不冻结。然后，如果输出动画偏移，请启用它）","(If not sure, first try without freezing. Then if the output animation is offset, enable it)"
"名字太长了！重新定位可能会失败","Very long bones names! Retargetting may FAIL"
"        使用较短的名称重命名骨骼","        Rename bones with shorter names"
"重新定位，仅绑定而不进行烘焙以实现快速预览","Retarget, binding only without baking for quick preview"
"冷冻源电枢","Freeze Source Armature"
"冻结目标电枢","Freeze Target Armature"
"骨骼名称长度 >50 将无法重新定位，因为重新定位时临时骨骼会被重命名","Bones names length >50 will fail retargetting because temp bones are renamed when retargetting"
"警告！","Warning!"
"目标骨架是 Auto-Rig Pro 骨架，而一些骨骼","The target armature is an Auto-Rig Pro armature, while some bones"
"列表中不是控制器（没有","in the list are not controller (no "
"重新定位至非控制器骨骼可能会破坏装备。是否继续？","Retargetting to non-controller bones can potentially break the rig. Continue?"
"将源骨架动作重新定位到目标骨架","Retarget the source armature action to the target armature"
"重新定位","Retarget"
"帧开始","Frame Start"
"从此框架开始烘焙","Bake from this frame"
"帧结束","Frame End"
"烘焙至此框架","Bake to this frame"
"使能够","Enable "
"虚假用户","Fake User"
"清理 FK 旋转","Clean FK rotations"
"确保前臂和腿部 FK 控制器的单一旋转轴（仅限 ARP 电枢）","Ensure single rotation axis for forearm and leg FK controllers (ARP armatures only)"
"清洁 IK 极点","Clean IK Poles"
"删除低于给定角度阈值的 IK 极骨骼关键帧","Remove IK pole bones keyframes below a given angle threshold"
"清洁 IK 极角","Clean IK Pole Angle"
"角度阈值","Angle threshold"
"冻结源电枢","Freeze the source armature"
"关键帧插值","Keyframe Interpolation"
"关键帧手柄","Keyframe Handles"
"角度","Angle"
"构建源骨骼和目标骨骼列表，并尝试将其名称与 Auto-Rig Pro 或任何其他骨架进行匹配","Build the source and target bones list, and try to match their names with Auto-Rig Pro or any other armature"
"构建骨骼列表","build_bones_list"
"将重映射设置更新至最新版本","Update Remap settings to latest version"
"重新映射_更新","remap_update"
"阻尼轨道重新映射","damped_track_REMAP"
"arp_remap_temp","arp_remap_temp"
"arp_重新定义","arp_redefine"
"c_arm_fk.r","c_arm_fk.r"
"手臂.l","c_arm_fk.l"
"手臂","c_arm_fk"
"c_forearm_fk.r","c_forearm_fk.r"
"c_前臂_fk.l","c_forearm_fk.l"
"c_前臂_fk","c_forearm_fk"
"手把手教你如何做","c_hand_fk"
"大腿","c_thigh_fk.l"
"c_thigh_fk.r","c_thigh_fk.r"
"大腿","c_thigh_fk"
"腿_fk.l","c_leg_fk.l"
"c_leg_fk.r","c_leg_fk.r"
"腿_fk","c_leg_fk"
"脚部","c_foot_fk"
"托斯卡纳","c_toes_fk"
"源列表","Source  List"
"源骨骼名称","Source Bone Name"
"轴心国命令切换","Axis Orders Switch"
"轴顺序","Axes Order"
"X 轴反转","X Axis Inverted"
"反转 X 轴","Inverse the X axis"
"Y 轴反转","Y Axis Inverted"
"反转 Y 轴","Inverse the Y axis"
"Z 轴反转","Z Axis Inverted"
"反转 Z 轴","Inverse the Z axis"
"设置为根","Set As Root"
"将此骨骼设置为骨架的根部（臀部）","Set this bone as the root (hips) of the armature "
"偏移 X 旋转","Offset X Rotation"
"偏移 X 旋转值","Offset X rotation value"
"偏移 Y 旋转","Offset Y Rotation"
"偏移 Y 旋转值","Offset Y rotation value"
"偏移 Z 旋转","Offset Z Rotation"
"偏移 Z 旋转值","Offset Z rotation value"
"使用 IK 重映射，类似于世界空间位置（对于精确的脚部跟踪很有用）","Use IK remapping, similar to world space location (useful for accurate feet tracking)"
"IK 极骨（可选）","IK pole bone (optional)"
"使用世界 IK 坐标而不是相对坐标，如果角色正在旋转则效果更好","Use world IK coordinates instead of relative, works better if the character is spinning"
"汽车杆（目标）","Auto Pole (Target)"
"极骨将继承目标骨变换，而不是尝试匹配 IK 链方向。\n有助于避免 IK 翻转","The pole bone will inherit the target bone transforms, instead of trying to match the IK chain orientation.\nUseful to avoid IK flips"
"汽车杆（链条）","Auto Pole (Chain)"
"极骨将继承 IK 骨骼链变换，而不是尝试匹配 IK 链方向。\n有助于避免 IK 翻转","The pole bone will inherit the IK bones chain transforms, instead of trying to match the IK chain orientation.\nUseful to avoid IK flips"
"如何评估 IK 极点位置","How the IK pole position should be evaluated"
"添加 IK Const。","Add IK Const."
"如果骨骼没有 IK 约束，则自动创建 IK 约束","Automatically creates IK constraints if the bone has none"
"地点","Location"
"使用位置重新映射，相对于父骨骼（局部）","Use location remapping, relative to the parent bone (local)"
"必要时用于校正 IK 骨骼直线对齐的轴","Axis used to correct the IK bones straight alignment if necessary"
"IK_axis_correc","IK_axis_correc"
"Auto-Rig Pro：重新映射","Auto-Rig Pro: Remap"
"发现旧的重映射设置。","Old remap settings found."
"请更新以下内容：","Please Update below:"
"更新","Update"
"输入：","Inputs:"
"源电枢：","Source Armature:"
"到位","In Place"
"多源动画...","Multiple Source Anim..."
"目标骨架：","Target Armature:"
"自动缩放","Auto Scale"
"建立骨骼列表","Build Bones List"
"重新定位","Re-Target"
"仅绑定","Bind Only"
"仅解除绑定","Unbind Only"
"显示冻结警告","Show Freeze Warnings"
"源骨骼：","Source Bones:"
"目标骨骼：","Target Bones:"
"设置为 Root","Set as Root"
"极","Pole"
"IK世界空间","IK World Space"
"IK 轴校正：","IK Axis Correc:"
"位置（本地）","Location (Local)"
"交互式调整（绑定模式）","Interactive Tweaks (Bind Mode)"
"加法旋转","Additive Rotation"
"+X","+X"
"-X","-X"
"+Y","+Y"
"-Y","-Y"
"+Z","+Z"
"-Z","-Z"
"附加位置","Additive Location"
"位置乘数","Location Multiplier"
"放","Set"
"映射预设：","Mapping Presets:"
"替换命名空间：","Replace Namespace:"
"搜索","Search"
"代替","Replace"
"空骨骼列表","Empty bone list"
"重新定义源休息姿势：","Redefine Source Rest Pose:"
"复制选定骨骼旋转","Copy Selected Bones Rotation"
"申请","Apply"
"目标装备","Target Rig"
"目标骨架重新定位动作","Destination armature to re-target the action"
"源装备","Source Rig"
"源装备骨架采取行动","Source rig armature to take action from"
"根位置的全局比例偏移","Global scale offset for the root location"
"源名称字符串","Source Names String"
"源操作","Source Action"
"要从中加载数据的源操作数据","Source action data to load data from"
"ARP 继承轮换","ARP Inherit Rotation"
"仅限 Auto-Rig Pro 类型骨架：如果启用，骨骼层次结构将被修改，以便手臂和头部将继承其父骨骼的旋转。","Auto-Rig Pro type armature only: if enabled, the bones hierarchy will be modified so that the arms and the head will inherit their parent bones rotation."
"根尺度","Root Scale"
"姓名搜索","Name search"
"搜索和替换","search_and_replace"
"互动调整","Interactive Tweaks"
"显示交互式调整菜单","Show the interactive tweaks menu"
"允许检查“设置为根”属性的更新","Allow update check of the Set as Root prop"
"扩展映射预设界面","Expand the mapping presets interface"
"扩展输入接口","Expand the inputs interface"
"显示高级功能","Show advanced features"
"尝试补偿根部运动，使骨盆保持原位。仅适用于循环动画（行走、跑步……）","Tries to compensate root motion so that the pelvis stay in place. Only works with cyclic animation (walk, run...)"
"重新定位时显示冻结骨架警告，以便在出现问题时冻结骨架对象变换","Show freeze armature warnings when retargetting, to freeze armature object transforms in case of issues"
"重新定位多个动画","Retarget multiple animations"
"设置面部标记","Setup the facial markers"
"面部设置","facial_setup"
"取消面部标记设置","Cancel the facial markers setup"
"取消面部护理设置","cancel_facial_setup"
"验证面部标记设置","Validate the facial markers setup"
"验证面部设置","validate_facial_setup"
"恢复上一次会话中的标记位置","Restore the markers position from the previous session"
"恢复标记","restore_markers"
"将角色转向镜头","Turn the character to face the camera"
"转动","turn"
"选择角色网格对象，然后单击它以快速将参考骨骼放置在角色上","Select the character meshes objects then click it to quicky place the reference bones on the character"
"聪明的","Smart"
"最终网格","FINALMESH"
"体温","body_temp"
"启动自动检测","Start the automatic detection"
"发现多个钻机，应该覆盖哪一个？","Multiple rigs found, which one should be overwritten?"
"arp_temp_detection","arp_temp_detection"
"FX 标记","Markers FX"
"markers_fx","markers_fx"
"arp_smart_circle","arp_smart_circle"
"arp_smart_circle_over","arp_smart_circle_over"
"arp_smart_circle_blue","arp_smart_circle_blue"
"arp_smart_circle_黄色","arp_smart_circle_yellow"
"arp_smart_circle_red","arp_smart_circle_red"
"添加标记以帮助自动检测","Add a marker to help auto-detection"
"添加标记","add_marker"
"身体的一部分","Body Part"
"删除检测到的标记","Delete the detected markers"
"删除检测到的","delete_detected"
"取消智能检测并删除标记","Cancel the smart detection and delete the markers"
"取消并删除标记","cancel_and_delete_markers"
"arp_facial_setup","arp_facial_setup"
"arp_标记","arp_markers"
"自动检测位置","auto_detect_loc"
"arp_hand_aligned","arp_hand_aligned"
"arp_hand_transform","arp_hand_transform"
"arp_part_verts","arp_part_verts"
"foot_dir_space","foot_dir_space"
"镜像状态","mirror_state"
"骨骼名称","Bone name"
"头部位置","Head Position"
"尾部位置","Tail Position"
"位置","Position"
"顶点 ID","Vertex Id"
"Auto-Rig Pro：智能","Auto-Rig Pro: Smart"
"获取选定对象","Get Selected Objects"
"转动：","Turn:"
"添加颈部","Add Neck"
"添加下巴","Add Chin"
"添加肩部","Add Shoulders"
"添加手腕","Add Wrists"
"添加脊椎根","Add Spine Root"
"添加脚踝","Add Ankles"
"骨架设置预设：","Skeleton Settings Presets:"
"手指","Fingers"
"脊柱计数","Spine Count"
"脊柱形状：","Spine Shape:"
"骨盆向上","Pelvis Up"
"锁骨：","Clavicles:"
"颈部计数","Neck Count"
"手臂-腿部旋转次数","Arms-Legs Twist Count"
"其他的","Others"
"添加面部","Add Facial"
"去！","Go!"
"舌头物体（可选）：","Tongue Object (optional):"
"牙齿对象（可选）：","Teeth Object (optional):"
"取消面部护理","Cancel Facial"
"好的","OK"
"恢复上次会话","Restore Last Session"
"取消和删除标记","Cancel and Delete Markers"
"主体名称","Body name"
"获取主体对象名称","Get the body object name"
"这个模型上应该有多少根手指","How many fingers should be found on this model"
"手指检测","Fingers Detection"
"启用手指","Enable fingers"
"启用手指","Enable Fingers"
"辞职","Quit"
"镜像左侧（字符","Mirror the left (character"
"左脚方向","Left Foot Direction"
"右脚方向","Right Foot Direction"
"体素精度","Voxel Precision"
"手指检测的体素分辨率。一般不应修改，除非会导致错误的手指检测。","Voxel resolution for the fingers detection. Should generally not be modified, unless it gives wrong fingers detection."
"对模型进行体素化的方法，改变它可能会改善结果","Method to voxelize the model, changing it may improve the results"
"手指厚度","Finger Thickness"
"如果检测到的手指根部位置不正确，如果它们向手掌内侧靠得太近，则增加此值","Increase this value if the detected fingers roots position are wrong, if they go too much inward the palm"
"要选择的标记","Marker to select"
"颈骨数量","Number of neck bones"
"捻度数","Twist Count"
"手臂和腿部的扭转骨骼数量","Number of twist bones for the arms and legs"
"连根拔起","Root Up"
"将脊椎根骨设置为垂直对齐","Set the spine root bone vertically aligned"
"脊柱形状","Spine Shape"
"脊柱的形状","Shape of the spine"
"对齐锁骨","Align Clavicles"
"如何调整肩膀/锁骨","How to align shoulders/clavicles"
"覆盖现有装备","Overwrite Existing Rig"
"如果启用，则覆盖现有装备的骨骼数据（如果有）。\n如果禁用，则始终会生成新的装备","If enabled, overwrite bones data of the existing rig (if any).\nIf disabled, a new rig will always be generated"
"预设设置","Preset settings"
"将自定义属性固定到此面板（即使未选择骨骼也始终显示）","Pin the custom property to this panel (always on display even if the bone is not selected)"
"房产钉","Property Pin"
"arp_pinned_props","arp_pinned_props"
"固定的自定义属性","Pinned custom properties"
"添加默认主图层和次要图层集","Add default Main and Secondary layer sets"
"显示所有图层集","Show All Layers Set"
"主要的","Main"
"设置所有图层可见性","Set all layers visibility"
"层套特价","Layers Set Specials"
"编辑图层...","Edit Layer..."
"显示所有","Show All"
"全部藏起来","Hide All"
"设置渲染可见性","Set Render Visibility"
"显示独家切换","Show Exclusive Toggle"
"显示选择切换","Show Select Toggle"
"动画图层","Animated Layers"
"图层集导入","Layers Set Import"
"从文件...","From File..."
"添加默认图层","Add Default Layers"
"图层集导出","Layers Set Export"
"归档...","To File..."
"作为新预设...","As New Preset..."
" 导入选定的预设文件"," Import the selected preset file"
"导入预设","Import Preset"
" 导出选定的预设文件"," Export the selected preset file"
"从集合中移除所有骨骼","Removes all bones from the set"
"从集合中移除骨骼","Removes Bones From Set"
"在图层集中添加选定的骨骼","Add selected bones in layer set"
"在集合中添加骨骼","Add Bones In Set"
"清除集合中的所有对象","Clear all objects in set"
"清除集合中的对象","Clear Objects In Set"
"在图层集中添加对象","Add object in layer set"
"在集合中添加对象","Add Object In Set"
"从图层集中删除选定的骨骼集合","Delete the selected bone collection from the layer set"
"在图层集中添加骨骼集合","Add bone collection in layer set"
"在集合中添加集合","Add Collection In Set"
"本套骨骼","Collection of bones in this set"
"SOLO_ON","SOLO_ON"
"移动图层集","Move Layer Set"
"编辑图层集","Edit a layer set"
"编辑图层集","Edit Layer Set"
"添加图层集","Add a layer set"
"添加图层","Add Layer"
"移除图层集","Remove a layer set"
"移除图层","Remove Layer"
"对该骨骼的所有子项约束的影响进行关键帧设置","Keyframe the influence of all Child Of constraints of this bone"
"关键帧器子项","Child Of Keyframer"
"切换并捕捉到选定的子约束（父空间）","Switch and snap to the selected Child Of constraint (parent space)"
"切换并捕捉 Child Of 约束","Switch and snap Child Of constraints"
"如果启用，则每帧插入一个关键帧，否则只有给定帧范围内的现有关键帧才会成为关键帧（不太准确）","Insert one keyframe per frame if enabled, otherwise only existing keyframes within the given frame range will be keyframed (less accurate)"
"活跃家长：           ","Active Parent:           "
"对齐至","Snap To"
"将骨骼转换为欧拉或四元数旋转","Convert bones to euler or quaternion rotation"
"转换旋转模式","Convert Rotation Mode"
"如果启用，则每帧插入一个关键帧，否则只会在给定帧范围内的现有关键帧上设置关键帧","Insert one keyframe per frame if enabled, otherwise only existing keyframes within the given frame range will be keyframed"
"如果启用，则对旋转模式进行关键帧处理。在同一动作中混合多种旋转模式时很有用","Keyframe the rotation mode if enabled. Useful when mixing multiple rotation modes in the same action"
"密钥轮换模式","Key Rotation Mode"
"如果启用，则仅转换选定骨骼的旋转，否则所有动画骨骼","Only convert selected bones rotation if enabled, otherwise all animated bones"
"欧拉阶数","Euler order"
"欧拉阶数","Euler Order"
"到","To "
"切换并弹开所有手指 IK Root-Tip","Switch and snap all fingers IK Root-Tip"
"切换快照根提示","switch_snap_root_tip_all"
"骨侧","bone side"
"将所有手指设置为 IK 或 FK","Set all fingers to IK or FK"
"切换所有手指","switch_all_fingers"
"启用或禁用所有手指 IK 目标的子约束","Enable or disable the Child Of constraints of all fingers IK target"
"释放锁","free_lock_ik_fingers"
"切换头部锁定并快速旋转头部","Switch the Head Lock and snap the head rotation"
"snap_head","snap_head"
"在指定的帧范围内捕捉并烘焙头部锁定","Snaps and bake Head Lock over a specified frame range"
"桢開始","Frame start"
"桢結尾","Frame end"
"将角色控制器重置为静止位置","Reset character controllers to rest position"
"重置姿势","reset_pose"
"在此活动视图中显示选定角色的骨骼选择器","Display the bone picker of the selected character in this active view"
"设置_picker_camera_func","set_picker_camera_func"
"切换多肢体可见性","Toggle multi-limb visibility"
"切换多重","toggle_multi"
"肢","Limb"
"ID","Id"
"钥匙","key"
"切换并折断固定骨","Switch and snap the pinning bone"
"Arp 开关和 Snap Pin","Arp Switch and Snap Pin"
"在指定的帧范围内捕捉并烘焙 Arm Lock","Snaps and bake Arm Lock over a specified frame range"
"手臂或腿","arm or leg"
"切换并捕捉手臂/腿锁定值","Switch and snap the arm/leg lock value"
"Arp 开关和弹簧臂/腿锁","Arp Switch and Snap Arm/Leg Lock"
"在指定的帧范围内捕捉并烘焙 IK 极点父级","Snaps and bake IK Pole Parent over a specified frame range"
"捕捉并烘焙 IK Pole Parent","Snaps and bake IK Pole Parent"
"切换并捕捉 IK 极父级","Switch and snap the IK pole parent"
"Arp Snap FK 手臂到 IK","Arp Snap FK arm to IK"
"在指定的帧范围内捕捉并烘焙 FK 到 IK 臂","Snaps and bake an FK to an IK arm over a specified frame range"
"在指定的帧范围内将 FK 臂捕捉到 IK 臂","Snap an FK to IK arm over a specified frame range"
"将 FK 臂捕捉到 IK 臂","Snaps an FK arm to an IK arm"
"在指定的帧范围内捕捉并将 IK 烘焙到 FK 臂","Snaps and bake an IK to an FK arm over a specified frame range"
"在指定的帧范围内将 IK 臂捕捉到 FK 臂","Snap an IK to FK arm over a specified frame range"
"将 IK 臂捕捉到 FK 臂","Snaps an IK arm to an FK arm"
"Arp Snap IK 手臂到 FK","Arp Snap IK arm to FK"
"切换并弹指 IK Root-Tip","Switch and snap fingers IK Root-Tip"
"switch_snap_root_tip","switch_snap_root_tip"
"切换并捕捉 IK-FK","Switch and snap the IK-FK"
"Arp Switch 和 Snap IK FK","Arp Switch and Snap IK FK"
"类型","type"
"在指定的帧范围内捕捉并烘焙 FK 腿到 IK 腿","Snaps and bake an FK leg to an IK leg over a specified frame range"
"在指定的帧范围内捕捉 FK 到 IK 腿","Snap an FK to IK leg over a specified frame range"
"将 FK 腿与 IK 腿对齐","Snaps an FK leg to an IK leg"
"Arp Snap FK 腿到 IK","Arp Snap FK leg to IK"
"在指定的帧范围内捕捉并烘焙 IK 腿到 FK 腿","Snaps and bake an IK leg to an FK leg over a specified frame range"
"在指定的帧范围内将 IK 腿捕捉到 FK 腿","Snap an IK to FK leg over a specified frame range"
"将 IK 腿与 FK 腿对齐","Snaps an IK leg to an FK leg"
"Arp Snap IK 腿到 FK","Arp Snap IK leg to FK"
"适用于所有脚趾","Apply to all toes"
"Arp 脚趾套装全部","Arp Toes Set All"
"骨头收藏：","Bones Collections:"
"此集合中没有骨骼集合","No bones collections in this set"
"层数：","Layers:"
"骨头：","Bones:"
"添加选定骨骼（","Add Selected Bones ("
"对象集合：","Objects Collection:"
"对象：","Objects:"
"移除所有对象","Remove All Objects"
"此集合中没有对象","No objects in this set"
"图层集","LayerSet"
"ik_pole_distance","ik_pole_distance"
"cam_ui","cam_ui"
"钻机主要性能","Rig Main Properties"
"骨骼属性","Bone Properties"
"固定道具：","Pinned Props:"
"设置","Settings"
"脊柱伸展","Spine Stretch"
"Snap IK-FK","Snap IK-FK"
"IK-FK 开关","IK-FK Switch"
"捕捉 IK > FK（腿部）","Snap IK > FK (Leg)"
"捕捉 FK > IK（腿部）","Snap FK > IK (Leg)"
"烘焙 IK > FK（腿部）...","Bake IK > FK (Leg)..."
"烘焙 FK > IK（腿部）...","Bake FK > IK (Leg)..."
"大腿锁","Snap Thigh Lock"
"腿锁","Leg Lock"
"烘烤大腿锁...","Bake Thigh Lock..."
"拉伸长度 (FK)","Stretch Length (FK)"
"拉伸长度 (IK)","Stretch Length (IK)"
"自动拉伸","Auto Stretch"
"3 骨骼 IK","3 Bones IK"
"IK 小腿锁","IK Calf Lock"
"IK 小腿僵硬程度","IK Calf Stiffness"
"IK 大腿B 僵硬程度","IK ThighB Stiffness"
"大腿扭动","Thigh Twist"
"定影辊","Fix Roll"
"Snap Pole 家长","Snap Pole Parent"
"极地父母","Pole Parent"
"烘烤杆父母……","Bake Pole Parent..."
"锁定","Snap Pinning"
"膝关节固定","Knee Pinning"
"脚趾","Toes "
"全部","All"
"伊卡爾","IK-FK"
"反转 IK 方向","Invert IK Dir"
"抵消","Offset"
"展示杆","Show Pole"
"全部捕捉到 IK","Snap All to IK"
"自由港","FK"
"捕捉 IK > FK（手臂）","Snap IK > FK (Arm)"
"捕捉 FK > IK（手臂）","Snap FK > IK (Arm)"
"烘焙 IK > FK（手臂）...","Bake IK > FK (Arm)..."
"烘焙 FK > IK（手臂）...","Bake FK > IK (Arm)..."
"弹簧臂锁","Snap Arm Lock"
"臂锁","Arm Lock"
"烘烤臂锁...","Bake Arm Lock..."
"手臂扭动","Arm Twist"
"肘部固定","Elbow Pinning"
"眼睛目标","Eye Target"
"自动眼睑","Auto-Eyelid"
"根尖折断","Snap Root-Tip"
"IK 根尖","IK Root-Tip"
"全部对齐到根","Snap All to Root"
"提示","Tip"
"切换所有 IK 父级","Toggle All IK Parents"
"弯曲所有指骨","Bend All Phalanges"
"手指抓握","Fingers Grasp"
"左肘部固定","Left Elbow Pinning"
"肘部固定","Elbow pinning"
"右肘固定","Right Elbow Pinning"
"左膝固定","Left Knee Pinning"
"膝盖固定","Knee pinning"
"右膝固定","Right Knee Pinning"
"弹簧头锁","Snap Head Lock"
"烘焙头锁……","Bake Head Lock..."
"颈部整体扭转","Neck Global Twist"
"颈部扭动","Neck Twist"
"嘴唇保留","Lips Retain"
"嘴唇伸展","Lips Stretch"
"嘴唇跟随","Lips Follow"
"Y 比例：","Y Scale:"
"XZ比例：","XZ Scale:"
"体积变化","Volume Variation"
"全球扭曲","Global Twist"
"苏格兰短裙","Kilt"
"碰撞","Collide"
"碰撞距离","Collide Distance"
"碰撞衰减","Collide Falloff"
"碰撞扩散","Collide Spread"
"Snap Child Of...","Snap Child Of..."
"多肢体显示：","Multi-Limb Display:"
"禁止多肢","No Multiple Limbs"
"重置所有姿势","Reset All Pose"
"选择器","Picker"
"旋转模式转换器","Rotation Mode Convertor"
"到四元数","To Quaternions"
"至 Euler","To Euler"
"图层设置","Layers Set"
"骨骼图层列表设置","List of bones layers set"
"图层集合列表的索引","Index of the layers set list"
"显示 IK-FK 操作符","Show IK-FK operators"
"显示 IK-FK 高级设置...","Show IK-FK advanced settings..."
"手臂/腿锁高级操作器","Arm/Leg Lock Advanced Operators"
"显示手臂/腿锁高级设置...","Show Arm/Leg Lock advanceds settings..."
"头锁高级操作员","Head Lock Advanced Operators"
"显示 Head Lock 高级设置...","Show Head Lock advanced settings..."
"Snap Pole 高级操作员","Snap Pole Advanced Operators"
"显示 Snap Pole 高级设置...","Show Snap Pole advanced settings..."
"设置对象渲染的可见性（不仅仅是视口）","Set objects visibility for rendering as well (not only viewport)"
"显示装备层的独有可见性切换","Show the exclusive visibility toggle of rig layers"
"显示装备层的选择切换","Show the select toggle of rig layers"
"更新每帧动画装备层的可见性","Update animated rig layers visibility on each frame"
"写入 FBX 文件","Write a FBX file"
"导出 ARP FBX","Export ARP FBX"
"用户界面标签","ui_tab"
"导出选项类别","Export options categories"
"选定对象","Selected Objects"
"仅导出选定的可见对象","Export selected and visible objects only"
"主动收集","Active Collection"
"仅导出活动集合（及其子集合）中的对象","Export only objects from the active collection (and its children)"
"缩放所有数据（某些导入器不支持缩放骨架！）","Scale all data (Some importers do not support scaled armatures!)"
"申请单位","Apply Unit"
"考虑当前 Blender 单位设置（如果未设置，则按原样使用原始 Blender 单位值）","Take into account current Blender units settings (if unset, raw Blender Units values are used as-is)"
"应用缩放","Apply Scalings"
"如何在生成的 FBX 文件中应用自定义和单位缩放","How to apply custom and units scalings in generated FBX file "
"使用空间变换","Use Space Transform"
"将全局空间变换应用于对象旋转。禁用时","Apply global space transform to the object rotations. When disabled "
"!实验！应用变换","!EXPERIMENTAL! Apply Transform"
"将空间变换烘焙到对象数据中，避免在以下情况下对对象进行不必要的旋转：","Bake space transform into object data, avoids getting unwanted rotations to objects when "
"对象类型","Object Types"
"导出哪种对象","Which kind of object to export"
"将修改器应用于网格对象（骨架对象除外） -","Apply modifiers to mesh objects (except Armature ones) - "
"使用修改器渲染设置","Use Modifiers Render Setting"
"将修改器应用于网格对象时使用渲染设置","Use render settings when applying modifiers to mesh objects"
"导出平滑信息","Export smoothing information "
